6.724062500000000000e+02
8.582656250000000000e+02
1.102453125000000000e+03
8.582500000000000000e+02
7.644375000000000000e+02
6.966250000000000000e+02
3.739687500000000000e+02
7.982812500000000000e+02
9.517343750000000000e+02
5.668125000000000000e+02
6.619062500000000000e+02
1.020765625000000000e+03
3.275312500000000000e+02
6.457656250000000000e+02
3.308593750000000000e+02
4.595937500000000000e+02
7.205000000000000000e+02
2.386718750000000000e+03
1.696234375000000000e+03
1.238859375000000000e+03
6.447656250000000000e+02
4.277187500000000000e+02
5.648437500000000000e+02
5.538281250000000000e+02
4.526718750000000000e+02
2.310000000000000000e+02
5.357031250000000000e+02
4.997500000000000000e+02
1.827671875000000000e+03
5.029218750000000000e+02
2.938781250000000000e+03
7.794062500000000000e+02
4.393125000000000000e+02
1.359390625000000000e+03
4.703281250000000000e+02
4.780937500000000000e+02
7.916250000000000000e+02
2.467687500000000000e+03
7.745781250000000000e+02
7.520000000000000000e+02
5.897968750000000000e+02
3.849375000000000000e+02
1.466625000000000000e+03
7.785781250000000000e+02
9.654218750000000000e+02
1.041265625000000000e+03
3.919843750000000000e+02
1.116078125000000000e+03
1.331593750000000000e+03
6.797500000000000000e+02
1.099187500000000000e+03
1.983437500000000000e+03
9.663750000000000000e+02
5.639687500000000000e+02
9.385625000000000000e+02
6.194218750000000000e+02
5.443125000000000000e+02
2.503734375000000000e+03
1.327468750000000000e+03
1.163062500000000000e+03
2.780000000000000000e+02
5.441250000000000000e+02
6.689687500000000000e+02
2.288953125000000000e+03
5.021875000000000000e+01
6.317500000000000000e+02
1.042781250000000000e+03
2.432125000000000000e+03
7.144375000000000000e+02
4.976093750000000000e+02
5.455625000000000000e+02
1.220625000000000000e+03
3.869531250000000000e+02
6.509843750000000000e+02
2.061406250000000000e+02
1.269906250000000000e+03
4.874531250000000000e+02
6.847968750000000000e+02
5.336406250000000000e+02
2.211125000000000000e+03
1.628625000000000000e+03
5.458906250000000000e+02
9.518437500000000000e+02
1.062328125000000000e+03
6.585625000000000000e+02
1.310203125000000000e+03
1.274375000000000000e+03
1.517812500000000000e+03
8.795625000000000000e+02
1.782140625000000000e+03
1.343671875000000000e+03
1.361359375000000000e+03
2.366515625000000000e+03
1.500640625000000000e+03
1.469093750000000000e+03
1.848500000000000000e+03
1.582265625000000000e+03
2.276406250000000000e+03
1.289187500000000000e+03
2.170078125000000000e+03
1.240078125000000000e+03
8.863593750000000000e+02
2.955875000000000000e+03
3.437484375000000000e+03
1.759171875000000000e+03
3.128515625000000000e+03
7.144218750000000000e+02
6.499218750000000000e+02
5.307500000000000000e+02
1.098421875000000000e+03
2.526656250000000000e+03
1.165562500000000000e+03
3.136359375000000000e+03
4.712187500000000000e+02
1.435328125000000000e+03
2.884781250000000000e+03
9.132343750000000000e+02
1.567015625000000000e+03
1.470953125000000000e+03
1.372750000000000000e+03
7.480625000000000000e+02
1.084859375000000000e+03
1.475843750000000000e+03
1.151546875000000000e+03
4.850625000000000000e+02
2.100875000000000000e+03
